Ignore,Scene,Start,End,Caption
No,0,00:43:19.468,00:43:21.519,
No,0,00:43:21.929,00:43:25.982,
No,0,00:43:26.392,00:43:27.275,
No,0,00:43:27.685,00:43:27.859,
No,0,00:43:28.269,00:43:30.862,
No,0,00:43:31.272,00:43:32.405,
No,0,00:43:32.815,00:43:33.948,
No,0,00:43:34.358,00:43:35.325,
No,0,00:43:35.735,00:43:37.160,
No,0,00:43:37.570,00:43:40.455,
No,0,00:43:40.865,00:43:41.623,
No,0,00:43:42.033,00:43:43.166,
No,0,00:43:43.576,00:43:45.293,
No,0,00:43:45.703,00:43:47.170,
No,0,00:43:47.580,00:43:48.755,
No,0,00:43:49.165,00:43:52.091,
No,0,00:43:52.501,00:43:54.344,
No,0,00:43:54.754,00:43:55.470,
No,0,00:43:55.880,00:43:59.390,
No,0,00:43:59.800,00:44:00.642,
No,0,00:44:01.052,00:44:02.101,
No,0,00:44:02.511,00:44:04.145,
No,0,00:44:04.555,00:44:05.772,
No,0,00:44:06.182,00:44:06.898,
No,0,00:44:07.308,00:44:07.774,
No,0,00:44:08.184,00:44:19.869,
No,0,00:44:20.279,00:44:20.954,
No,0,00:44:21.364,00:44:25.917,
No,0,00:44:26.327,00:44:27.293,
No,0,00:44:27.703,00:44:31.673,
No,0,00:44:32.083,00:44:32.632,
No,0,00:44:33.042,00:44:47.355,
No,0,00:44:47.765,00:44:48.856,
No,0,00:44:49.266,00:44:50.066,
No,0,00:44:50.476,00:44:54.696,
No,0,00:44:55.106,00:44:59.617,
No,0,00:45:00.027,00:45:00.910,
No,0,00:45:01.320,00:45:04.956,
No,0,00:45:05.366,00:45:09.293,
No,0,00:45:09.703,00:45:15.174,
No,0,00:45:15.584,00:45:20.471,
No,0,00:45:20.881,00:45:23.433,
No,0,00:45:23.843,00:45:28.980,
No,0,00:45:29.390,00:45:30.940,
No,0,00:45:31.350,00:45:33.693,
No,0,00:45:34.103,00:45:35.987,
No,0,00:45:36.397,00:45:37.113,
No,0,00:45:37.523,00:45:39.282,
No,0,00:45:39.692,00:45:44.787,
No,0,00:45:45.197,00:45:48.458,
No,0,00:45:48.868,00:45:51.377,
No,0,00:45:51.787,00:45:53.880,
No,0,00:45:54.290,00:45:55.339,
No,0,00:45:55.749,00:45:56.424,
No,0,00:45:56.834,00:45:57.050,
No,0,00:45:57.460,00:45:58.468,
No,0,00:45:58.878,00:45:59.802,
No,0,00:46:00.212,00:46:01.262,
No,0,00:46:01.672,00:46:01.804,
No,0,00:46:02.214,00:46:02.513,
No,0,00:46:02.923,00:46:03.681,
No,0,00:46:04.091,00:46:04.974,
No,0,00:46:05.384,00:46:05.850,
No,0,00:46:06.260,00:46:07.185,
No,0,00:46:07.595,00:46:10.313,
No,0,00:46:10.723,00:46:12.315,
No,0,00:46:12.725,00:46:13.357,
No,0,00:46:13.767,00:46:16.611,
No,0,00:46:17.021,00:46:21.741,
No,0,00:46:22.151,00:46:22.533,
No,0,00:46:22.943,00:46:23.367,
No,0,00:46:23.777,00:46:24.202,
No,0,00:46:24.612,00:46:24.994,
No,0,00:46:25.404,00:46:25.661,
No,0,00:46:26.071,00:46:27.538,
No,0,00:46:27.948,00:46:29.957,
No,0,00:46:30.367,00:46:32.919,
No,0,00:46:33.329,00:46:34.003,
No,0,00:46:34.413,00:46:34.962,
No,0,00:46:35.372,00:46:37.840,
No,0,00:46:38.250,00:46:39.383,
No,0,00:46:39.793,00:46:43.012,
No,0,00:46:43.422,00:46:44.889,
No,0,00:46:45.299,00:46:45.807,
No,0,00:46:46.217,00:46:50.019,
No,0,00:46:50.429,00:46:52.647,
No,0,00:46:53.057,00:46:56.651,
No,0,00:46:57.061,00:46:58.778,
No,0,00:46:59.188,00:46:59.737,
No,0,00:47:00.147,00:47:02.698,
No,0,00:47:03.108,00:47:05.034,
No,0,00:47:05.444,00:47:06.661,
No,0,00:47:07.071,00:47:10.289,
No,0,00:47:10.699,00:47:11.290,
No,0,00:47:11.700,00:47:13.167,
No,0,00:47:13.577,00:47:13.960,
No,0,00:47:14.370,00:47:14.961,
No,0,00:47:15.371,00:47:15.670,
No,0,00:47:16.080,00:47:17.004,
No,0,00:47:17.414,00:47:17.630,
No,0,00:47:18.040,00:47:18.756,
No,0,00:47:19.166,00:47:20.925,
No,0,00:47:21.335,00:47:22.343,
No,0,00:47:22.753,00:47:24.762,
No,0,00:47:25.172,00:47:26.347,
No,0,00:47:26.757,00:47:29.767,
No,0,00:47:30.177,00:47:32.186,
No,0,00:47:32.596,00:47:34.605,
No,0,00:47:35.015,00:47:36.315,
No,0,00:47:36.725,00:47:36.899,
No,0,00:47:37.309,00:47:41.320,
No,0,00:47:41.730,00:47:42.321,
No,0,00:47:42.731,00:47:43.573,
No,0,00:47:43.983,00:47:45.324,
No,0,00:47:45.734,00:47:50.538,
No,0,00:47:50.948,00:47:52.665,
No,0,00:47:53.075,00:47:54.792,
No,0,00:47:55.202,00:47:56.586,
No,0,00:47:56.996,00:47:58.087,
No,0,00:47:58.497,00:48:00.256,
No,0,00:48:00.666,00:48:04.719,
No,0,00:48:05.129,00:48:06.095,
No,0,00:48:06.505,00:48:08.931,
No,0,00:48:09.341,00:48:14.520,
No,0,00:48:14.930,00:48:15.897,
No,0,00:48:16.307,00:48:18.107,
No,0,00:48:18.517,00:48:19.358,
No,0,00:48:19.768,00:48:22.028,
No,0,00:48:22.438,00:48:23.487,
No,0,00:48:23.897,00:48:25.281,
No,0,00:48:25.691,00:48:26.073,
No,0,00:48:26.483,00:48:27.116,
No,0,00:48:27.526,00:48:30.536,
No,0,00:48:30.946,00:48:31.913,
No,0,00:48:32.323,00:48:34.582,
No,0,00:48:34.992,00:48:40.922,
No,0,00:48:41.332,00:48:42.965,
No,0,00:48:43.375,00:48:44.550,
No,0,00:48:44.960,00:48:47.428,
No,0,00:48:47.838,00:48:57.813,
No,0,00:48:58.223,00:49:00.983,
No,0,00:49:01.393,00:49:07.323,
No,0,00:49:07.733,00:49:15.289,
No,0,00:49:15.699,00:49:28.010,
No,0,00:49:28.420,00:49:30.304,
No,0,00:49:30.714,00:49:35.267,
No,0,00:49:35.677,00:49:38.229,
No,0,00:49:38.639,00:49:39.563,
No,0,00:49:39.973,00:49:43.401,
No,0,00:49:43.811,00:49:46.904,
No,0,00:49:47.314,00:49:51.867,
No,0,00:49:52.277,00:49:57.164,
No,0,00:49:57.574,00:49:58.332,
No,0,00:49:58.742,00:49:59.250,
No,0,00:49:59.660,00:50:00.710,
No,0,00:50:01.120,00:50:04.755,
No,0,00:50:05.165,00:50:08.175,
No,0,00:50:08.585,00:50:10.678,
No,0,00:50:11.088,00:50:14.265,
No,0,00:50:14.675,00:50:19.687,
No,0,00:50:20.097,00:50:22.815,
No,0,00:50:23.225,00:50:25.943,
No,0,00:50:26.353,00:50:30.865,
No,0,00:50:31.275,00:50:33.492,
No,0,00:50:33.902,00:50:37.747,
No,0,00:50:38.157,00:50:43.335,
No,0,00:50:43.745,00:50:46.922,
No,0,00:50:47.332,00:50:49.091,
No,0,00:50:49.501,00:50:52.970,
No,0,00:50:53.380,00:50:56.348,
No,0,00:50:56.758,00:50:57.391,
No,0,00:50:57.801,00:50:58.142,
No,0,00:50:58.552,00:51:00.102,
No,0,00:51:00.512,00:51:01.145,
No,0,00:51:01.555,00:51:03.856,
No,0,00:51:04.266,00:51:05.858,
No,0,00:51:06.268,00:51:08.861,
No,0,00:51:09.271,00:51:10.112,
No,0,00:51:10.522,00:51:13.449,
No,0,00:51:13.859,00:51:15.367,
No,0,00:51:15.777,00:51:18.037,
No,0,00:51:18.447,00:51:42.019,
No,0,00:51:42.429,00:51:44.897,
No,0,00:51:45.307,00:51:54.990,
No,0,00:51:55.400,00:52:01.747,
No,0,00:52:02.157,00:52:02.957,
No,0,00:52:03.367,00:52:07.586,
No,0,00:52:07.996,00:52:13.926,
No,0,00:52:14.336,00:52:17.888,
No,0,00:52:18.298,00:52:21.684,
No,0,00:52:22.094,00:52:26.730,
No,0,00:52:27.140,00:52:30.192,
No,0,00:52:30.602,00:52:45.666,
No,0,00:52:46.076,00:52:55.050,
No,0,00:52:55.460,00:52:56.135,
No,0,00:52:56.545,00:52:57.386,
No,0,00:52:57.796,00:52:59.805,
No,0,00:53:00.215,00:53:01.640,
No,0,00:53:02.050,00:53:02.641,
No,0,00:53:03.051,00:53:04.268,
No,0,00:53:04.678,00:53:05.060,
No,0,00:53:05.470,00:53:22.411,
No,0,00:53:22.821,00:53:29.501,
No,0,00:53:29.911,00:53:30.920,
No,0,00:53:31.330,00:53:32.213,
No,0,00:53:32.623,00:53:32.838,
No,0,00:53:33.248,00:53:34.632,
No,0,00:53:35.042,00:53:35.925,
No,0,00:53:36.335,00:53:38.636,
No,0,00:53:39.046,00:53:40.471,
No,0,00:53:40.881,00:54:00.616,
No,0,00:54:01.026,00:54:01.742,
No,0,00:54:02.152,00:54:04.411,
No,0,00:54:04.821,00:54:10.626,
No,0,00:54:11.036,00:54:12.419,
No,0,00:54:12.829,00:54:14.296,
No,0,00:54:14.706,00:54:17.341,
No,0,00:54:17.751,00:54:20.511,
No,0,00:54:20.921,00:54:30.854,
No,0,00:54:31.264,00:54:34.608,
No,0,00:54:35.018,00:54:38.487,
No,0,00:54:38.897,00:54:41.031,
No,0,00:54:41.441,00:54:46.829,
No,0,00:54:47.239,00:54:47.871,
No,0,00:54:48.281,00:54:49.248,
No,0,00:54:49.658,00:54:51.041,
No,0,00:54:51.451,00:54:53.294,
No,0,00:54:53.704,00:54:54.670,
No,0,00:54:55.080,00:54:58.340,
No,0,00:54:58.750,00:55:10.436,
No,0,00:55:10.846,00:55:13.314,
No,0,00:55:13.724,00:55:14.189,
No,0,00:55:14.599,00:55:15.774,
No,0,00:55:16.184,00:55:17.067,
No,0,00:55:17.477,00:55:17.651,
No,0,00:55:18.061,00:55:18.652,
No,0,00:55:19.062,00:55:21.822,
No,0,00:55:22.232,00:55:23.824,
No,0,00:55:24.234,00:55:33.500,
No,0,00:55:33.910,00:55:41.842,
No,0,00:55:42.252,00:56:00.486,
No,0,00:56:00.896,00:56:04.656,
No,0,00:56:05.066,00:56:30.474,
No,0,00:56:30.884,00:56:34.186,
No,0,00:56:34.596,00:56:42.277,
No,0,00:56:42.687,00:56:56.875,
No,0,00:56:57.285,00:56:58.210,
No,0,00:56:58.620,00:57:07.344,
No,0,00:57:07.754,00:57:15.102,
No,0,00:57:15.512,00:57:22.192,
No,0,00:57:22.602,00:57:23.152,
No,0,00:57:23.562,00:57:29.074,
No,0,00:57:29.484,00:57:30.242,
No,0,00:57:30.652,00:57:34.413,
No,0,00:57:34.823,00:57:49.761,
No,0,00:57:50.171,00:57:52.389,
No,0,00:57:52.799,00:57:56.560,
No,0,00:57:56.970,00:57:58.937,
No,0,00:57:59.347,00:57:59.605,
No,0,00:58:00.015,00:58:06.570,
No,0,00:58:06.980,00:58:08.947,
No,0,00:58:09.357,00:58:11.158,
No,0,00:58:11.568,00:58:14.328,
No,0,00:58:14.738,00:58:27.716,
No,0,00:58:28.126,00:58:52.824,
No,0,00:58:53.234,00:58:56.245,
No,0,00:58:56.655,00:59:02.834,
No,0,00:59:03.244,00:59:05.379,
No,0,00:59:05.789,00:59:07.130,
No,0,00:59:07.540,00:59:11.343,
No,0,00:59:11.753,00:59:12.678,
No,0,00:59:13.088,00:59:16.139,
No,0,00:59:16.549,00:59:17.057,
No,0,00:59:17.467,00:59:18.475,
No,0,00:59:18.885,00:59:21.979,
No,0,00:59:22.389,00:59:25.107,
No,0,00:59:25.517,00:59:27.734,
No,0,00:59:28.144,00:59:30.112,
No,0,00:59:30.522,00:59:31.488,
No,0,00:59:31.898,00:59:36.159,
No,0,00:59:36.569,00:59:45.502,
No,0,00:59:45.912,01:00:07.858,
No,0,01:00:08.268,01:00:11.403,
No,0,01:00:11.813,01:00:14.072,
No,0,01:00:14.482,01:00:15.866,
No,0,01:00:16.276,01:00:25.167,
No,0,01:00:25.577,01:00:27.461,
No,0,01:00:27.871,01:00:29.421,
No,0,01:00:29.831,01:00:33.258,
No,0,01:00:33.668,01:00:41.224,
No,0,01:00:41.634,01:00:45.979,
No,0,01:00:46.389,01:00:48.899,
No,0,01:00:49.309,01:00:51.109,
No,0,01:00:51.519,01:00:56.823,
No,0,01:00:57.233,01:01:00.369,
No,0,01:01:00.779,01:01:04.581,
No,0,01:01:04.991,01:01:06.124,
No,0,01:01:06.534,01:01:07.459,
No,0,01:01:07.869,01:01:16.385,
No,0,01:01:16.795,01:01:17.803,
No,0,01:01:18.213,01:01:19.346,
No,0,01:01:19.756,01:01:22.015,
No,0,01:01:22.425,01:01:24.810,
No,0,01:01:25.220,01:01:26.311,
No,0,01:01:26.721,01:01:28.814,
No,0,01:01:29.224,01:01:30.315,
No,0,01:01:30.725,01:01:39.533,
No,0,01:01:39.943,01:01:40.701,
No,0,01:01:41.111,01:01:41.785,
No,0,01:01:42.195,01:01:45.122,
No,0,01:01:45.532,01:01:50.544,
No,0,01:01:50.954,01:01:52.337,
No,0,01:01:52.747,01:01:54.297,
No,0,01:01:54.707,01:01:57.592,
No,0,01:01:58.002,01:01:58.969,
No,0,01:01:59.379,01:02:01.596,
No,0,01:02:02.006,01:02:02.723,
No,0,01:02:03.133,01:02:05.600,
No,0,01:02:06.010,01:02:06.935,
No,0,01:02:07.345,01:02:09.813,
No,0,01:02:10.223,01:02:10.939,
No,0,01:02:11.349,01:02:14.025,
No,0,01:02:14.435,01:02:18.739,
No,0,01:02:19.149,01:02:22.200,
No,0,01:02:22.610,01:02:24.161,
No,0,01:02:24.571,01:02:25.912,
No,0,01:02:26.322,01:02:42.179,
No,0,01:02:42.589,01:02:47.684,
No,0,01:02:48.094,01:02:49.644,
No,0,01:02:50.054,01:02:53.523,
No,0,01:02:53.933,01:02:56.443,
No,0,01:02:56.853,01:02:59.404,
No,0,01:02:59.814,01:03:01.198,
No,0,01:03:01.608,01:03:17.506,
No,0,01:03:17.916,01:03:29.601,
No,0,01:03:30.011,01:03:30.977,
No,0,01:03:31.387,01:03:31.937,
No,0,01:03:32.347,01:03:34.439,
No,0,01:03:34.849,01:03:35.398,
No,0,01:03:35.808,01:03:37.567,
No,0,01:03:37.977,01:03:39.444,
No,0,01:03:39.854,01:03:41.196,
No,0,01:03:41.606,01:04:01.633,
No,0,01:04:02.043,01:04:06.012,
No,0,01:04:06.422,01:04:08.265,
No,0,01:04:08.675,01:04:16.398,
No,0,01:04:16.808,01:04:20.110,
No,0,01:04:20.520,01:04:26.700,
No,0,01:04:27.110,01:04:28.535,
No,0,01:04:28.945,01:04:30.245,
No,0,01:04:30.655,01:04:31.663,
No,0,01:04:32.073,01:04:33.039,
No,0,01:04:33.449,01:04:35.959,
No,0,01:04:36.369,01:04:37.377,
No,0,01:04:37.787,01:04:38.169,
No,0,01:04:38.579,01:04:40.922,
No,0,01:04:41.332,01:04:41.882,
No,0,01:04:42.292,01:04:46.344,
No,0,01:04:46.754,01:04:47.137,
No,0,01:04:47.547,01:04:48.054,
No,0,01:04:48.464,01:04:50.098,
No,0,01:04:50.508,01:04:52.559,
No,0,01:04:52.969,01:04:58.023,
No,0,01:04:58.433,01:04:59.065,
No,0,01:04:59.475,01:05:00.358,
No,0,01:05:00.768,01:05:02.027,
No,0,01:05:02.437,01:05:03.904,
No,0,01:05:04.314,01:05:08.742,
No,0,01:05:09.152,01:05:10.493,
No,0,01:05:10.903,01:05:11.661,
No,0,01:05:12.071,01:05:15.206,
No,0,01:05:15.616,01:05:21.504,
No,0,01:05:21.914,01:05:28.637,
No,0,01:05:29.047,01:05:32.015,
No,0,01:05:32.425,01:05:33.266,
No,0,01:05:33.676,01:05:44.736,
No,0,01:05:45.146,01:05:55.288,
No,0,01:05:55.698,01:05:57.791,
No,0,01:05:58.201,01:06:08.259,
No,0,01:06:08.669,01:06:14.474,
No,0,01:06:14.884,01:06:18.186,
No,0,01:06:18.596,01:06:28.279,
No,0,01:06:28.689,01:06:29.864,
No,0,01:06:30.274,01:06:43.670,
No,0,01:06:44.080,01:06:48.842,
No,0,01:06:49.252,01:06:54.264,
No,0,01:06:54.674,01:06:56.224,
No,0,01:06:56.634,01:07:00.395,
No,0,01:07:00.805,01:07:03.898,
No,0,01:07:04.308,01:07:06.651,
No,0,01:07:07.061,01:07:11.364,
No,0,01:07:11.774,01:07:16.119,
No,0,01:07:16.529,01:07:22.042,
No,0,01:07:22.452,01:07:26.379,
No,0,01:07:26.789,01:07:27.297,
No,0,01:07:27.707,01:07:30.633,
No,0,01:07:31.043,01:07:35.930,
No,0,01:07:36.340,01:07:37.849,
No,0,01:07:38.259,01:07:39.476,
No,0,01:07:39.886,01:07:44.939,
No,0,01:07:45.349,01:07:48.610,
No,0,01:07:49.020,01:07:51.112,
No,0,01:07:51.522,01:07:54.074,
No,0,01:07:54.484,01:07:56.034,
No,0,01:07:56.444,01:07:57.869,
No,0,01:07:58.279,01:07:59.913,
No,0,01:08:00.323,01:08:03.208,
No,0,01:08:03.618,01:08:06.669,
No,0,01:08:07.079,01:08:12.092,
No,0,01:08:12.502,01:08:14.636,
No,0,01:08:15.046,01:08:18.515,
No,0,01:08:18.925,01:08:21.184,
No,0,01:08:21.594,01:08:23.310,
No,0,01:08:23.720,01:08:26.648,
No,0,01:08:27.058,01:08:31.653,
No,0,01:08:32.063,01:08:42.580,
No,0,01:08:42.990,01:08:45.250,
No,0,01:08:45.660,01:08:48.752,
No,0,01:08:49.162,01:09:05.603,
No,0,01:09:06.013,01:09:07.272,
No,0,01:09:07.682,01:09:10.108,
No,0,01:09:10.518,01:09:19.074,
No,0,01:09:19.484,01:09:22.828,
No,0,01:09:23.238,01:09:29.127,
No,0,01:09:29.537,01:09:39.095,
No,0,01:09:39.505,01:09:41.431,
No,0,01:09:41.841,01:09:44.684,
No,0,01:09:45.094,01:09:45.935,
No,0,01:09:46.345,01:10:01.618,
No,0,01:10:02.028,01:10:15.632,
No,0,01:10:16.042,01:10:20.553,
No,0,01:10:20.963,01:10:22.931,
No,0,01:10:23.341,01:10:26.351,
No,0,01:10:26.761,01:10:28.561,
No,0,01:10:28.971,01:10:31.272,
No,0,01:10:31.682,01:10:33.942,
No,0,01:10:34.352,01:10:40.365,
No,0,01:10:40.775,01:10:45.995,
No,0,01:10:46.405,01:10:50.750,
No,0,01:10:51.160,01:10:53.127,
No,0,01:10:53.537,01:10:56.089,
No,0,01:10:56.499,01:11:01.177,
No,0,01:11:01.587,01:11:02.929,
No,0,01:11:03.339,01:11:05.223,
No,0,01:11:05.633,01:11:08.309,
No,0,01:11:08.719,01:11:12.605,
No,0,01:11:13.015,01:11:18.194,
No,0,01:11:18.604,01:11:28.955,
No,0,01:11:29.365,01:11:34.836,
No,0,01:11:35.246,01:11:47.849,
No,0,01:11:48.259,01:11:52.979,
No,0,01:11:53.389,01:11:55.440,
No,0,01:11:55.850,01:11:59.402,
No,0,01:11:59.812,01:12:03.072,
No,0,01:12:03.482,01:12:05.033,
No,0,01:12:05.443,01:12:08.536,
No,0,01:12:08.946,01:12:11.622,
No,0,01:12:12.032,01:12:16.836,
No,0,01:12:17.246,01:12:21.632,
No,0,01:12:22.042,01:12:24.427,
No,0,01:12:24.837,01:12:27.764,
No,0,01:12:28.174,01:13:06.844,
No,0,01:13:07.254,01:13:11.432,
No,0,01:13:11.842,01:13:19.107,
No,0,01:13:19.517,01:13:20.316,
No,0,01:13:20.726,01:13:22.777,
No,0,01:13:23.187,01:13:27.865,
No,0,01:13:28.275,01:13:43.965,
No,0,01:13:44.375,01:13:48.886,
No,0,01:13:49.296,01:13:56.269,
No,0,01:13:56.679,01:13:58.312,
No,0,01:13:58.722,01:13:59.981,
No,0,01:14:00.391,01:14:01.023,
No,0,01:14:01.433,01:14:04.360,
No,0,01:14:04.770,01:14:10.116,
No,0,01:14:10.526,01:14:14.412,
No,0,01:14:14.822,01:14:18.166,
No,0,01:14:18.576,01:14:20.376,
No,0,01:14:20.786,01:14:22.962,
No,0,01:14:23.372,01:14:25.756,
No,0,01:14:26.166,01:14:28.176,
No,0,01:14:28.586,01:14:29.719,
No,0,01:14:30.129,01:14:31.179,
No,0,01:14:31.589,01:14:32.805,
No,0,01:14:33.215,01:14:34.640,
No,0,01:14:35.050,01:14:39.395,
No,0,01:14:39.805,01:14:43.691,
No,0,01:14:44.101,01:14:45.151,
No,0,01:14:45.561,01:14:48.237,
No,0,01:14:48.647,01:14:51.491,
No,0,01:14:51.901,01:14:54.869,
No,0,01:14:55.279,01:14:57.538,
No,0,01:14:57.948,01:14:59.123,
No,0,01:14:59.533,01:15:01.751,
No,0,01:15:02.161,01:15:04.045,
No,0,01:15:04.455,01:15:07.131,
No,0,01:15:07.541,01:15:08.257,
No,0,01:15:08.667,01:15:09.383,
No,0,01:15:09.793,01:15:10.676,
No,0,01:15:11.086,01:15:13.679,
No,0,01:15:14.089,01:15:16.390,
No,0,01:15:16.800,01:15:18.434,
No,0,01:15:18.844,01:15:19.644,
No,0,01:15:20.054,01:15:23.147,
No,0,01:15:23.557,01:15:24.106,
No,0,01:15:24.516,01:15:28.486,
No,0,01:15:28.896,01:15:29.403,
No,0,01:15:29.813,01:15:30.821,
No,0,01:15:31.231,01:15:32.156,
No,0,01:15:32.566,01:15:35.159,
No,0,01:15:35.569,01:15:37.411,
No,0,01:15:37.821,01:15:38.663,
No,0,01:15:39.073,01:15:40.081,
No,0,01:15:40.491,01:16:12.446,
No,0,01:16:12.856,01:16:13.948,
No,0,01:16:14.358,01:16:17.493,
No,0,01:16:17.903,01:16:18.744,
No,0,01:16:19.154,01:16:20.079,
No,0,01:16:20.489,01:16:20.872,
No,0,01:16:21.282,01:16:22.915,
No,0,01:16:23.325,01:16:23.874,
No,0,01:16:24.284,01:16:27.878,
No,0,01:16:28.288,01:16:29.255,
No,0,01:16:29.665,01:16:31.882,
No,0,01:16:32.292,01:16:34.468,
No,0,01:16:34.878,01:16:35.803,
No,0,01:16:36.213,01:16:37.555,
No,0,01:16:37.965,01:16:39.348,
No,0,01:16:39.758,01:16:43.019,
No,0,01:16:43.429,01:16:44.895,
No,0,01:16:45.305,01:16:46.063,
No,0,01:16:46.473,01:16:47.940,
No,0,01:16:48.350,01:16:49.400,
No,0,01:16:49.810,01:16:52.987,
No,0,01:16:53.397,01:16:55.323,
No,0,01:16:55.733,01:17:03.039,
No,0,01:17:03.449,01:17:06.208,
No,0,01:17:06.618,01:17:13.674,
No,0,01:17:14.084,01:17:15.509,
No,0,01:17:15.919,01:17:18.596,
No,0,01:17:19.006,01:17:21.974,
No,0,01:17:22.384,01:17:52.797,
No,0,01:17:53.207,01:17:54.924,
No,0,01:17:55.334,01:17:57.885,
No,0,01:17:58.295,01:18:09.939,
No,0,01:18:10.349,01:18:12.775,
No,0,01:18:13.185,01:18:17.113,
No,0,01:18:17.523,01:18:21.534,
No,0,01:18:21.944,01:18:29.500,
No,0,01:18:29.910,01:18:33.170,
No,0,01:18:33.580,01:18:35.548,
No,0,01:18:35.958,01:18:39.427,
No,0,01:18:39.837,01:18:46.183,
No,0,01:18:46.593,01:18:47.309,
No,0,01:18:47.719,01:18:48.185,
No,0,01:18:48.595,01:18:49.562,
No,0,01:18:49.972,01:18:51.147,
No,0,01:18:51.557,01:18:54.024,
No,0,01:18:54.434,01:19:02.199,
No,0,01:19:02.609,01:19:04.076,
No,0,01:19:04.486,01:19:05.327,
No,0,01:19:05.737,01:19:07.246,
No,0,01:19:07.656,01:19:09.415,
No,0,01:19:09.825,01:19:12.168,
No,0,01:19:12.578,01:19:13.961,
No,0,01:19:14.371,01:19:20.634,
No,0,01:19:21.044,01:19:25.681,
No,0,01:19:26.091,01:19:26.849,
No,0,01:19:27.259,01:19:32.229,
No,0,01:19:32.639,01:19:34.815,
No,0,01:19:35.225,01:19:39.153,
No,0,01:19:39.563,01:19:55.336,
No,0,01:19:55.746,01:19:58.214,
No,0,01:19:58.624,01:20:00.424,
No,0,01:20:00.834,01:20:01.759,
No,0,01:20:02.169,01:20:03.052,
No,0,01:20:03.462,01:20:05.346,
No,0,01:20:05.756,01:20:08.098,
No,0,01:20:08.508,01:20:10.392,
No,0,01:20:10.802,01:20:12.561,
No,0,01:20:12.971,01:20:13.813,
No,0,01:20:14.223,01:20:15.481,
No,0,01:20:15.891,01:20:17.775,
No,0,01:20:18.185,01:20:18.526,
No,0,01:20:18.936,01:20:19.527,
No,0,01:20:19.937,01:20:20.319,
No,0,01:20:20.729,01:20:21.070,
No,0,01:20:21.480,01:20:25.533,
No,0,01:20:25.943,01:20:26.784,
No,0,01:20:27.194,01:20:29.203,
No,0,01:20:29.613,01:20:31.372,
No,0,01:20:31.782,01:20:35.251,
No,0,01:20:35.661,01:20:37.294,
No,0,01:20:37.704,01:20:39.046,
No,0,01:20:39.456,01:20:41.715,
No,0,01:20:42.125,01:20:44.260,
No,0,01:20:44.670,01:20:47.221,
No,0,01:20:47.631,01:20:49.807,
No,0,01:20:50.217,01:20:58.065,
No,0,01:20:58.475,01:21:02.820,
No,0,01:21:03.230,01:21:07.283,
No,0,01:21:07.693,01:21:11.996,
No,0,01:21:12.406,01:21:14.373,
No,0,01:21:14.783,01:21:15.833,
No,0,01:21:16.243,01:21:18.460,
No,0,01:21:18.870,01:21:19.461,
No,0,01:21:19.871,01:21:20.379,
No,0,01:21:20.789,01:21:25.301,
No,0,01:21:25.711,01:21:28.095,
No,0,01:21:28.505,01:21:29.430,
No,0,01:21:29.840,01:21:30.764,
No,0,01:21:31.174,01:21:31.932,
No,0,01:21:32.342,01:21:34.435,
No,0,01:21:34.845,01:21:36.395,
No,0,01:21:36.805,01:21:38.814,
No,0,01:21:39.224,01:21:40.107,
No,0,01:21:40.517,01:21:40.900,
No,0,01:21:41.310,01:21:41.901,
No,0,01:21:42.311,01:21:43.694,
No,0,01:21:44.104,01:21:45.738,
No,0,01:21:46.148,01:21:52.620,
No,0,01:21:53.030,01:21:56.957,
No,0,01:21:57.367,01:21:57.791,
No,0,01:21:58.201,01:21:58.876,
No,0,01:21:59.286,01:22:00.419,
No,0,01:22:00.829,01:22:01.503,
No,0,01:22:01.913,01:22:03.339,
No,0,01:22:03.749,01:22:09.345,
No,0,01:22:09.755,01:22:10.387,
No,0,01:22:10.797,01:22:11.388,
No,0,01:22:11.798,01:22:12.598,
No,0,01:22:13.008,01:22:13.599,
No,0,01:22:14.009,01:22:14.850,
No,0,01:22:15.260,01:22:16.018,
No,0,01:22:16.428,01:22:22.441,
No,0,01:22:22.851,01:22:24.401,
No,0,01:22:24.811,01:22:25.444,
No,0,01:22:25.854,01:22:27.988,
No,0,01:22:28.398,01:22:30.282,
No,0,01:22:30.692,01:22:32.993,
No,0,01:22:33.403,01:22:35.204,
No,0,01:22:35.614,01:22:38.874,
No,0,01:22:39.284,01:22:40.709,
No,0,01:22:41.119,01:22:46.215,
No,0,01:22:46.625,01:22:47.716,
No,0,01:22:48.126,01:22:51.804,
No,0,01:22:52.214,01:22:53.305,
No,0,01:22:53.715,01:22:54.765,
No,0,01:22:55.175,01:22:58.560,
No,0,01:22:58.970,01:23:02.022,
No,0,01:23:02.432,01:23:04.233,
No,0,01:23:04.643,01:23:05.275,
No,0,01:23:05.685,01:23:07.778,
No,0,01:23:08.188,01:23:11.407,
No,0,01:23:11.817,01:23:13.409,
No,0,01:23:13.819,01:23:15.411,
No,0,01:23:15.821,01:23:17.538,
No,0,01:23:17.948,01:23:19.206,
No,0,01:23:19.616,01:23:21.375,
No,0,01:23:21.785,01:23:23.460,
No,0,01:23:23.870,01:23:24.837,
No,0,01:23:25.247,01:23:27.548,
No,0,01:23:27.958,01:23:30.384,
No,0,01:23:30.794,01:23:35.431,
No,0,01:23:35.841,01:23:43.731,
